id,idno,title,nation,authoring_entity,year_start,year_end,created,changed
1939,MEX_2014_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2014",Mexico,"Instituto Nacional de Estadística y Geografía",2014,2014,Apr-13-18,Apr-13-18
2908,MEX_2013_ENOE_v01_M_ILO_VAR,"Encuesta Nacional de Ocupación y Empleo 2013",Mexico,"Instituto Nacional de Estadisca y Geografia (INEGI)",2013,2013,Jun-26-20,Jun-26-20
1940,MEX_2012_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2012",Mexico,"Instituto Nacional de Estadística y Geografía",2012,2012,Apr-13-18,Apr-13-18
1920,MEX_2011_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2011",Mexico,"Instituto Nacional de Estadística y Geografía",2011,2011,Apr-06-18,Apr-06-18
1584,MEX_2010_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2010",Mexico,"Instituto Nacional de Estadística y Geografía",2010,2010,Aug-11-17,Sep-27-19
1588,MEX_2009_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2009",Mexico,"Instituto Nacional de Estadística y Geografía",2009,2009,Aug-17-17,Sep-27-19
1595,MEX_2008_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2008",Mexico,"Instituto Nacional de Estadística y Geografía",2008,2008,Aug-18-17,Sep-26-19
3130,MEX_2007_ENOETI_v01_M_ILO_VAR,"Encuesta Nacional de Ocupación y Empleo 2007",Mexico,"Instituto Nacional de Estadisca y Geografia (INEGI)",2007,2007,Sep-29-20,Sep-29-20
1596,MEX_2007_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2007",Mexico,"Instituto Nacional de Estadística y Geografía",2007,2007,Sep-01-17,Sep-26-19
1606,MEX_2006_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2006",Mexico,"Instituto Nacional de Estadística y Geografía",2006,2006,Sep-18-17,Sep-26-19
1602,MEX_2005_ENOE_v01_M_ILO,"Encuesta Nacional de Ocupación y Empleo 2005",Mexico,"Instituto Nacional de Estadística y Geografía",2005,2005,Sep-15-17,Sep-25-19
2517,MEX_2004_ENE_v01_M_ILO_VAR,"Encuesta Nacional de Empleo 2004",Mexico,"Instituto Nacional de Estadisca y Geografia (INEGI)",2004,2004,Mar-24-20,Mar-24-20
2518,MEX_2003_ENE_v01_M_ILO_VAR,"Encuesta Nacional de Empleo 2003",Mexico,"Instituto Nacional de Estadisca y Geografia (INEGI)",2003,2003,Mar-24-20,Mar-24-20
2519,MEX_2002_ENE_v01_M_ILO_VAR,"Encuesta Nacional de Empleo 2002",Mexico,"Instituto Nacional de Estadisca y Geografia (INEGI)",2002,2002,Mar-24-20,Mar-24-20
945,MEX_2000_CGPV_v01_M_DIS_ILO,"XII Censo General de Población y Vivienda 2000",Mexico,"Instituto National de estadistica y Geographia, Av. Héroe de Nacozari Sur Núm. 2301 Fracc. Jardines del ParqueC.P. 20276 Aguascalientes, Ags. México",2000,2000,Sep-02-15,Jun-20-17
2382,FSM_2014_HIES_v01_M_ILO_VAR,"Household Income, Consumption and Expenditure Survey 2014","Micronesia, Federated States of",,2014,2014,Mar-24-20,Mar-24-20
946,MDA_2013_ELCS_v01_M_DIS,"Earnings and Labour Cost Survey 2013",Moldova,"Statistics Moldova, 106 Grenoble Str., MD-2019 Chisinau, Republic of Moldova,
Tel: (+373 22) 40 30 98, Fax: (+373 22) 22 61 46, e-mail: moldstat@statistica.md natalia.klein@statistica.md",2013,2013,Sep-02-15,Jun-20-17
390,MDA_2010_LFS_v01_M_ILO,"Labour Force Survey 2010",Moldova,"The National Bureau of Statistics of Republic of Moldova",2010,2010,Dec-18-14,Jun-20-17
3126,MDA_2019_LFS_v01_M_ILO_VAR,"Labour force survey 2019","Moldova, Republic of","National Bureau of Statistics (NBS)",2019,2019,Sep-29-20,Sep-29-20
2511,MDA_2018_LFS_v01_M_ILO_VAR,"Labour force survey 2018","Moldova, Republic of","National Bureau of Statistics (NBS)",2018,2018,Mar-24-20,Mar-24-20
2512,MDA_2017_LFS_v01_M_ILO_VAR,"Labour force survey 2017","Moldova, Republic of","National Bureau of Statistics (NBS)",2017,2017,Mar-24-20,Mar-24-20
1895,MDA_2016_LFS_v01_M_ILO,"Labour Force Survey 2016","Moldova, Republic of","National Statistical Office of Moldova Republic",2016,2016,Mar-23-18,Mar-23-18
1896,MDA_2015_LFS_v01_M_ILO,"Labour Force Survey 2015","Moldova, Republic of","National Statistical Office of Moldova Republic",2015,2015,Mar-23-18,Mar-23-18
2903,MDA_2015_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2015","Moldova, Republic of","National Bureau of Statistics (NBS)",2015,2015,Jun-26-20,Jun-26-20
1568,MDA_2014_LFS_v01_M_ILO,"Labour Force Survey 2014","Moldova, Republic of","National Statistical Office of Moldova Republic",2014,2014,Aug-08-17,Sep-30-19
2513,MDA_2013_LFS_v01_M_ILO_VAR,"Labour force survey 2013","Moldova, Republic of","National Bureau of Statistics (NBS)",2013,2013,Mar-24-20,Mar-24-20
2904,MDA_2013_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2013","Moldova, Republic of","National Bureau of Statistics (NBS)",2013,2013,Jun-26-20,Jun-26-20
2514,MDA_2012_LFS_v01_M_ILO_VAR,"Labour force survey 2012","Moldova, Republic of","National Bureau of Statistics (NBS)",2012,2012,Mar-24-20,Mar-24-20
2515,MDA_2011_LFS_v01_M_ILO_VAR,"Labour force survey 2011","Moldova, Republic of","National Bureau of Statistics (NBS)",2011,2011,Mar-24-20,Mar-24-20
2902,MDA_2009_CAS_v01_M_ILO_VAR,"Child Activity Survey 2009","Moldova, Republic of","National Bureau of Statistics (NBS)",2009,2009,Jun-26-20,Jun-26-20
3153,MNG_2019_LFS_v01_M_ILO_VAR,"Labour force survey 2019",Mongolia,"National Statistical Office (NSO)",2019,2019,Sep-29-20,Sep-29-20
2925,MNG_2018_LFS_v01_M_ILO_VAR,"Labour force survey 2018",Mongolia,"National Statistical Office (NSO)",2018,2018,Jun-26-20,Jun-26-20
3154,MNG_2018_MICS_v01_M_ILO_VAR,"Multi Indicator Cluster Survey 2018",Mongolia,"National Statistical Office (NSO)",2018,2018,Sep-29-20,Sep-29-20
2522,MNG_2017_LFS_v01_M_ILO_VAR,"Labour force survey 2017",Mongolia,"National Statistical Office (NSO)",2017,2017,Mar-24-20,Mar-24-20
3285,MNG_2016_HSES_v01_M_ILO_VAR,"Household Socio-Economic Survey 2016",Mongolia,"National Statistical Office (NSO)",2016,2016,May-09-21,May-09-21
1750,MNG_2016_LFS_v01_M,"Labour Force Survey 2016",Mongolia,"National Statistical Office",2016,2016,Nov-29-17,Mar-09-18
1784,MNG_2015_LFS_v01_M,"Labour Force Survey 2015",Mongolia,"National Statistical Office",2015,2015,Dec-04-17,Mar-09-18
3284,MNG_2014_HSES_v01_M_ILO_VAR,"Household Socio-Economic Survey 2014",Mongolia,"National Statistical Office (NSO)",2014,2014,May-09-21,May-09-21
1047,MNG_2014_LFS_v01_M,"Labour Force Survey 2014",Mongolia,"National Statistical Office of Mongolia (NSO)",2014,2014,Feb-25-16,Apr-05-16
1055,MNG_2013_LFS_v01_M,"Labour Force Survey 2013",Mongolia,"National Statistical Office of Mongolia",2013,2013,Feb-26-16,Apr-05-16
3286,MNG_2012_HSES_v01_M_ILO_VAR,"Household Socio-Economic Survey 2012",Mongolia,"National Statistical Office (NSO)",2012,2012,May-09-21,May-09-21
1150,MNG_2012_LFS_v01_M,"Labour Force Survey 2012",Mongolia,"National Statistical Office",2012,2012,Jun-01-16,Jun-02-16
1423,MNG_2011_HSES_v01_M_ILO,"Household Socio-Economic Survey 2011",Mongolia,"National Statistical Office of Mongolia",2011,2011,Apr-28-17,Apr-28-17
1154,MNG_2011_LFS_v01_M,"Labour Force Survey 2011",Mongolia,"National Statistical Office",2011,2011,Jun-06-16,Jun-06-16
1422,MNG_2010_HSES_v01_M_ILO,"Household Socio-Economic Survey 2010",Mongolia,"National Statistical Office of Mongolia",2010,2010,Apr-28-17,Apr-28-17
1151,MNG_2010_LFS_v01_M,"Labour Force Survey 2010",Mongolia,"National Statistical Office",2010,2010,Jun-02-16,Jun-02-16
1418,MNG_2010_MICS_v01_M_ILO,"Multiple Indicator Cluster Survey 2010",Mongolia,"National Statistics Office",2010,2010,Apr-27-17,Apr-27-17
948,MNG_2010_PHC_v01_M_DIS,"Population and Housing Census 2010",Mongolia,"Bureau of the National Statistical Office Government building #3, 8th khoroo, Baga toiruu 44, Sukhbaatar disctric, UB citiy, Mongolia, Tel: +51-263964, e-mail: amarbal@nso.mn",2010,2010,Sep-02-15,Sep-02-15
1421,MNG_2009_HSES_v01_M_ILO,"Household Socio-Economic Survey 2009",Mongolia,"National Statistical Office of Mongolia",2008,2009,Apr-28-17,Apr-28-17
1152,MNG_2009_LFS_v01_M,"Labour Force Survey 2008-09",Mongolia,"National Statistical Office",2008,2008,Jun-02-16,Jun-02-16
1420,MNG_2007_HSES_v01_M_ILO,"Household Socio-Economic Survey 2007-2008",Mongolia,"National Statistical Office (NSO)",2007,2008,Apr-27-17,Apr-28-17
1153,MNG_2008_LFS_v01_M,"Labour Force Survey 2007-08",Mongolia,"National Statistical Office",2007,2007,Jun-02-16,Jun-02-16
947,MNG_2006_LFS_v01_M_DIS_ILO,"Labour Force Survey 2006-2007",Mongolia,"National Statistical Office of Mongolia, Government III building, Baga toiruu – 44, Ulaanbaatar – 11, Mongolia, Tel.: (976-11)-326414, fax: (976-11)- 324518, e-mail: international@nso.mn",2006,2007,Sep-02-15,May-29-17
1417,MNG_2005_MICS_v01_M_ILO,"Multiple Indicator Cluster Survey 2005",Mongolia,"National Statistical Office",2005,2005,Apr-27-17,Apr-27-17
1419,MNG_2002_HSES_v01_M_ILO,"Integrated Household Income and Expenditure Survey with Living Standards Measurement Survey 2002-2003",Mongolia,"National Statistical Office",2002,2003,Apr-27-17,Apr-27-17
1675,MNG_2003_LFS_v01_M_ILO,"Labour Force Survey 2002-2003",Mongolia,"National Statistical Office",2002,2003,Oct-27-17,Oct-27-17
1416,MNG_2000_MICS_v01_M_ILO,"Multiple Indicator Cluster Survey 2000",Mongolia,"National Statistics Office of Mongolia",2000,2000,Apr-26-17,Apr-26-17
3148,MNE_2019_LFS_v01_M_ILO_VAR,"Labour force survey 2019",Montenegro,"Statistical Office of Montenegro",2019,2019,Sep-29-20,Sep-29-20
2924,MNE_2018_LFS_v01_M_ILO_VAR,"Labour force survey 2018",Montenegro,"Statistical Office of Montenegro",2018,2018,Jun-26-20,Jun-26-20
3151,MNE_2018_MICS_v01_M_ILO_VAR,"Multi Indicator Cluster Survey 2018",Montenegro,"Statistical Office of Montenegro",2018,2018,Sep-29-20,Sep-29-20
2919,MNE_2017_LFS_v01_M_ILO_VAR,"Labour force survey 2017",Montenegro,"Statistical Office of Montenegro",2017,2017,Jun-26-20,Jun-26-20
3149,MNE_2016_LFS_v01_M_ILO_VAR,"Labour force survey 2016",Montenegro,"Statistical Office of Montenegro",2016,2016,Sep-29-20,Sep-29-20
2920,MNE_2015_LFS_v01_M_ILO_VAR,"Labour force survey 2015",Montenegro,"Statistical Office of Montenegro",2015,2015,Jun-26-20,Jun-26-20
3152,MNE_2015_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2015",Montenegro,"Statistical Office of Montenegro",2015,2015,Sep-29-20,Sep-29-20
2921,MNE_2014_LFS_v01_M_ILO_VAR,"Labour force survey 2014",Montenegro,"Statistical Office of Montenegro",2014,2014,Jun-26-20,Jun-26-20
3150,MNE_2013_LFS_v01_M_ILO_VAR,"Labour force survey 2013",Montenegro,"Statistical Office of Montenegro",2013,2013,Sep-29-20,Sep-29-20
2922,MNE_2012_LFS_v01_M_ILO_VAR,"Labour force survey 2012",Montenegro,"Statistical Office of Montenegro",2012,2012,Jun-26-20,Jun-26-20
2923,MNE_2011_LFS_v01_M_ILO_VAR,"Labour force survey 2011",Montenegro,"Statistical Office of Montenegro",2011,2011,Jun-26-20,Jun-26-20
949,MAR_2004_PC_v01_M_DIS_ILO,"Population Census 2004",Morocco,"Haut-commissariat au plan, Direction de la Statistique, Rue Mohamed Belhassan El Ouazzani Haut-Agdal B.P 178-10 001 Rabat – Maroc, Tél : 037.77.39.65, Fax : 037. 77.32.17",2004,2004,Sep-02-15,May-16-17
3155,MOZ_2015_IOF_v01_M_ILO_VAR,"Inquérito aos orçamentos familiares 2015",Mozambique,"Instituto Nacional de Estadistica",2015,2015,Sep-29-20,Sep-29-20
950,MOZ_2009_HS_v01_M_DIS_ILO,"Household Survey 2009",Mozambique,"Handicap International Mozambique, Tel: 21 486 298, Fax: 21 486 302, e-mail: himozrecep@tvcabo.co.mz, website: www.handicap-international.org",2009,2009,Sep-02-15,Jun-20-17
1267,MOZ_2006_PSS_v01_M_ILO,"People's Security Survey 2006",Mozambique,"National Statistics Institute",2006,2006,Oct-12-16,Nov-16-16
2760,MMR_2019_LFS_v01_M_ILO_VAR,"Labour force survey 2019",Myanmar,"Central Statistical Organisation",2019,2019,May-21-20,May-21-20
2762,MMR_2018_LFS_v01_M_ILO_VAR,"Labour force survey 2018",Myanmar,"Central Statistical Organisation",2018,2018,May-21-20,May-21-20
2761,MMR_2017_LFS_v01_M_ILO_VAR,"Labour force survey 2017",Myanmar,"Central Statistical Organisation",2017,2017,May-21-20,May-21-20
1291,MMR_2015_LFS_v01_M_ILO,"Labour Force Survey 2015",Myanmar,"Ministry of Labour, Immigration and Population (MOLIP)",2015,2015,Nov-21-16,May-18-20
951,MMR_2015_LFCL_v01_M_DIS,"Labour Force, Child Labour And  School To Work Transition Survey 2014-2015",Myanmar,"Ministry of Labour, Employment and Social Security,  Central Statistical Organization",2015,2015,Sep-02-15,Jun-20-17
952,MMR_2014_PHC_v01_M_DIS,"Population and Housing Census 2014",Myanmar,"Ministry of Immigration and Population Department of Population Dr. Nyi Nyi, Director No.48 Ministry of Immigration and Population, Tel: 959420706766/ 9567431067, e-mail: Nyi2005@gmail.com",2014,2014,Sep-02-15,Jun-20-17
953,MMR_2009_FMBDS_v01_M_DIS,"First Myanmar Basic Disability Survey 2008-2009",Myanmar,"Department of Social Welfare Ministry of Social Welfare, Relief and Resetltement,",2009,2009,Sep-02-15,Jun-20-17
2541,NAM_2018_LFS_v01_M_ILO_VAR,"Labour force survey 2018",Namibia,"Namibia Statistics Agency (NSA)",2018,2018,Mar-24-20,Mar-24-20
2542,NAM_2016_LFS_v01_M_ILO_VAR,"Labour force survey 2016",Namibia,"Namibia Statistics Agency (NSA)",2016,2016,Mar-24-20,Mar-24-20
456,NAM_2014_LFS_v01_M,"Labour Force Survey 2014",Namibia,"Namibia Statistics Agency",2014,2014,Jul-09-15,May-16-17
2543,NAM_2013_LFS_v01_M_ILO_VAR,"Labour force survey 2013",Namibia,"Namibia Statistics Agency (NSA)",2013,2013,Mar-24-20,Mar-24-20
321,NAM_2012_LFS_v01_M_v01_A_PUF,"Labour Force Survey 2012",Namibia,"Namibia Statistics Agency",2012,2012,Jun-05-14,Jun-20-17
320,NAM_2009_NHIES_v01_M_v01_A_PUF,"National Household Income and Expenditure Survey 2009-2010",Namibia,"Namibia Statistics Agency",2009,2010,Jun-05-14,Oct-12-16
954,NAM_2004_DLCS_v01_M_DIS,"Disability Living Conditions Survey 2004",Namibia,"University College London 4 Taviton Street London WC1H OBT United Kingdom",2004,2004,Sep-02-15,Jun-20-17
1268,NAM_2003_NHIES_v01_M_ILO,"National Household Income and Expenditure Survey 2003-2004",Namibia,"Central Bureau of Statistics, National Planning Commission, Namibia Statistics Agency",2003,2004,Oct-12-16,Nov-16-16
1269,NAM_1993_NHIES_v01_M_ILO,"Household and Income Expenditure Survey 1993-1994",Namibia,"Central Statistics Office, Namibia Statistics Agency",1993,1994,Oct-12-16,Nov-16-16
2548,NRU_2013_HIES_v01_M_ILO_VAR,"Household Income, Consumption and Expenditure Survey 2013",Nauru,"Nauru Bureau of Statistics",2013,2013,Mar-24-20,Mar-24-20
3163,NPL_2017_LFS_v01_M_ILO_VAR,"Nepal Labour Force Survey 2017",Nepal,"Central Bureau of Statistics (CBS)",2017,2017,Sep-29-20,Sep-29-20
3164,NPL_2014_MICS_v01_M_ILO_VAR,"Multi Indicator Cluster Survey 2014",Nepal,"Central Bureau of Statistics (CBS)",2014,2014,Sep-29-20,Sep-29-20
2932,NPL_2013_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2013",Nepal,"Central Bureau of Statistics (CBS)",2013,2013,Jun-26-20,Jun-26-20
1042,NPL_2008_LFS_v01_M_ILO,"Labour Force Survey 2008",Nepal,"Central Bureau of Statistics",2008,2008,Feb-25-16,Mar-20-17
956,NLD_2011_LFS_v01_M_DIS_ILO,"Labour Force Survey 2011",Netherlands,"Statistics Netherland, CBS-weg 116412 EX Heerlen Postal address: Postbus 44816401 CZ Heerlen, Tel. reception desk: +31 (0)45 570 60 00",2011,2011,Sep-02-15,Jun-29-17
955,NLD_2009_LFS_v01_M_DIS_ILO,"Labour Force Survey 2009",Netherlands,"CBS-weg 116412 EX Heerlen Postal Address :Postbus 44816401 CZ Heerlen, Tel. reception desk: +31 (0)45 570 60 00",2009,2009,Sep-02-15,Jun-30-17
957,NZL_2013_NZDS_v01_M_DIS,"New Zealand Disability Survey 2013","New Zealand","Statistics New Zealand, PO BOX 2922, Wellington, New Zealand, Tel: 00 64 4 931 46 00, Fax: 00 64 4 931 40 49, e-mail: info@stats.govt.nz",2013,2013,Sep-02-15,Sep-02-15
1618,NIC_2014_EMNV_v01_M_ILO,"Encuesta Nacional de Hogares sobre Medición de Nivel de Vida 2014",Nicaragua,"Instituto Nacional de Información de Desarrollo",2014,2014,Sep-21-17,Sep-21-17
1921,NIC_2012_ECH_v01_M_ILO,"Encuesta Continua de Hogares 2012",Nicaragua,"Instituto Nacional de Información de Desarrollo",2012,2012,Apr-06-18,Apr-06-18
2931,NER_2017_ERIESI_v01_M_ILO_VAR,"Enquête Régionale Intégrée sur l'Emploi et le Secteur Informel 2017",Niger,"Institut National de la Statistique (INS)",2017,2017,Jun-26-20,Jun-26-20
2544,NER_2014_ECVM_v01_M_ILO_VAR,"Enquête Nationale sur les Conditions de Vie de Ménages 2014",Niger,"Institut National de la Statistique (INS)",2014,2014,Mar-24-20,Mar-24-20
3159,NER_2012_DHSP_v01_M_ILO_VAR,"Demographic and Health Survey 2012",Niger,"Institut National de la Statistique (INS)",2012,2012,Sep-29-20,Sep-29-20
2765,NER_2012_ENESI_v01_M_ILO_VAR,"Enquête Nationale sur l'Emploi et le Secteur Informel 2012",Niger,"Institut National de la Statistique (INS)",2012,2012,May-21-20,May-21-20
536,NER_2011_ECVM_v01_M,"Enquête Nationale sur les Conditions de Vie des Ménages 2010-2011",Niger,"Institut National de la Statistique",2010,2011,Jul-31-15,Jun-21-17
3160,NER_2009_ENTE_v01_M_ILO_VAR,"Enquête Nationale sur le Travail des Enfants 2009",Niger,"Institut National de la Statistique (INS)",2009,2009,Sep-29-20,Sep-29-20
958,NER_2001_PC_v01_M_DIS_ILO,"Population Census 2001",Niger,"Instiut Nationale de la Statistique du Niger",2001,2001,Sep-02-15,May-17-17
2766,NGA_2019_GHS_v01_M_ILO_VAR,"General Household Survey 2019",Nigeria,"National Bureau of Statistics (NBS)",2019,2019,May-21-20,May-21-20
3162,NGA_2017_MICS_v01_M_ILO_VAR,"Multi Indicator Cluster Survey 2017",Nigeria,"National Bureau of Statistics (NBS)",2017,2017,Sep-29-20,Sep-29-20
3161,NGA_2016_GHS_v01_M_ILO_VAR,"General Household Survey 2015-2016",Nigeria,"National Bureau of Statistics (NBS)",2016,2016,Sep-29-20,Sep-29-20
2546,NGA_2013_GHS_v01_M_ILO_VAR,"General Household Survey 2012-2013",Nigeria,"National Bureau of Statistics (NBS)",2013,2013,Mar-24-20,Mar-24-20
1600,NGA_2012_GHS_v01_M_ILO,"General Household Survey 2012-2013",Nigeria,"National Bureau of Statistics",2012,2013,Sep-15-17,Sep-15-17
2547,NGA_2011_GHS_v01_M_ILO_VAR,"General Household Survey 2010-2011",Nigeria,"National Bureau of Statistics (NBS)",2011,2011,Mar-24-20,Mar-24-20
3134,MKD_2019_LFS_v01_M_ILO_VAR,"Labour Force Survey 2019","North Macedonia","State Statistical Office of Macedonia (SSO)",2019,2019,Sep-29-20,Sep-29-20
2915,MKD_2018_LFS_v01_M_ILO_VAR,"Labour Force Survey 2018","North Macedonia","State Statistical Office of Macedonia (SSO)",2018,2018,Jun-26-20,Jun-26-20
3131,MKD_2017_LFS_v01_M_ILO_VAR,"Labour Force Survey 2017","North Macedonia","State Statistical Office of Macedonia (SSO)",2017,2017,Sep-29-20,Sep-29-20
2909,MKD_2016_LFS_v01_M_ILO_VAR,"Labour Force Survey 2016","North Macedonia","State Statistical Office of Macedonia (SSO)",2016,2016,Jun-26-20,Jun-26-20
2910,MKD_2015_LFS_v01_M_ILO_VAR,"Labour Force Survey 2015","North Macedonia","State Statistical Office of Macedonia (SSO)",2015,2015,Jun-26-20,Jun-26-20
3132,MKD_2014_LFS_v01_M_ILO_VAR,"Labour Force Survey 2014","North Macedonia","State Statistical Office of Macedonia (SSO)",2014,2014,Sep-29-20,Sep-29-20
3137,MKD_2014_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2014","North Macedonia","State Statistical Office of Macedonia (SSO)",2014,2014,Sep-29-20,Sep-29-20
2911,MKD_2013_LFS_v01_M_ILO_VAR,"Labour Force Survey 2013","North Macedonia","State Statistical Office of Macedonia (SSO)",2013,2013,Jun-26-20,Jun-26-20
2912,MKD_2012_LFS_v01_M_ILO_VAR,"Labour Force Survey 2012","North Macedonia","State Statistical Office of Macedonia (SSO)",2012,2012,Jun-26-20,Jun-26-20
2918,MKD_2012_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2012","North Macedonia","State Statistical Office of Macedonia (SSO)",2012,2012,Jun-26-20,Jun-26-20
3133,MKD_2011_LFS_v01_M_ILO_VAR,"Labour Force Survey 2011","North Macedonia","State Statistical Office of Macedonia (SSO)",2011,2011,Sep-29-20,Sep-29-20
3136,MKD_2011_MICS_v01_M_ILO_VAR,"Multi Indicator Cluster Survey 2011","North Macedonia","State Statistical Office of Macedonia (SSO)",2011,2011,Sep-29-20,Sep-29-20
2913,MKD_2010_LFS_v01_M_ILO_VAR,"Labour Force Survey 2010","North Macedonia","State Statistical Office of Macedonia (SSO)",2010,2010,Jun-26-20,Jun-26-20
2914,MKD_2009_LFS_v01_M_ILO_VAR,"Labour Force Survey 2009","North Macedonia","State Statistical Office of Macedonia (SSO)",2009,2009,Jun-26-20,Jun-26-20
3135,MKD_2008_LFS_v01_M_ILO_VAR,"Labour Force Survey 2008","North Macedonia","State Statistical Office of Macedonia (SSO)",2008,2008,Sep-29-20,Sep-29-20
2916,MKD_2007_LFS_v01_M_ILO_VAR,"Labour Force Survey 2007","North Macedonia","State Statistical Office of Macedonia (SSO)",2007,2007,Jun-26-20,Jun-26-20
2917,MKD_2006_LFS_v01_M_ILO_VAR,"Labour Force Survey 2006","North Macedonia","State Statistical Office of Macedonia (SSO)",2006,2006,Jun-26-20,Jun-26-20
959,NOR_2014_PC_v01_M_DIS,"Labour Force Survey 2014, Disabled People",Norway,"Statistics Norway, Division for Labour Market, Tel: +47 62 88 50 00, e-mail: ssb@ssb.no",2014,2014,Sep-02-15,Jun-29-17
3185,PSE_2019_LFS_v01_M_ILO_VAR,"Palestinian labour force survey 2019","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2019,2019,Sep-29-20,Sep-29-20
2773,PSE_2018_LFS_v01_M_ILO_VAR,"Palestinian labour force survey 2018","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2018,2018,May-21-20,May-21-20
1699,PSE_2017_LFS_v01_M_ILO,"Labour Force Survey 2017","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2017,2017,Nov-10-17,Sep-30-19
1694,PSE_2016_LFS_v01_M_ILO,"Labour Force Survey 2016","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2016,2016,Nov-10-17,Mar-09-18
1689,PSE_2015_LFS_v01_M_ILO,"Labour Force Survey 2015","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2015,2015,Nov-03-17,Mar-16-18
2942,PSE_2015_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2015","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2015,2015,Jun-26-20,Jun-26-20
1684,PSE_2014_LFS_v01_M_ILO,"Labour Force Survey 2014","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2014,2014,Nov-03-17,Nov-03-17
3186,PSE_2013_LFS_v01_M_ILO_VAR,"Palestinian labour force survey 2013","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2013,2013,Sep-29-20,Sep-29-20
3188,PSE_2013_SWTS_v01_M_ILO_VAR,"School-to-work transition survey 2013","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2013,2013,Sep-29-20,Sep-29-20
1078,PSE_2012_LFS_v01_M_ILO,"Labour Force Survey 2012","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2012,2012,Mar-23-16,Sep-21-17
2939,PSE_2011_LFS_v01_M_ILO_VAR,"Palestinian labour force survey 2011","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2011,2011,Jun-26-20,Jun-26-20
3187,PSE_2010_LFS_v01_M_ILO_VAR,"Palestinian labour force survey 2010","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2010,2010,Sep-29-20,Sep-29-20
2940,PSE_2009_LFS_v01_M_ILO_VAR,"Palestinian labour force survey 2009","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2009,2009,Jun-26-20,Jun-26-20
2941,PSE_2008_LFS_v01_M_ILO_VAR,"Palestinian labour force survey 2008","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics (PCBS)",2008,2008,Jun-26-20,Jun-26-20
1634,PSE_2007_LFS_v01_M_ILO,"Labour Force Survey 2007","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2007,2007,Sep-21-17,Sep-21-17
1633,PSE_2006_LFS_v01_M_ILO,"Labour Force Survey 2006","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2006,2006,Sep-21-17,Sep-21-17
1632,PSE_2005_LFS_v01_M_ILO,"Labour Force Survey 2005","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2005,2005,Sep-21-17,Sep-21-17
1631,PSE_2004_LFS_v01_M_ILO,"Labour Force Survey 2004","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2004,2004,Sep-21-17,Sep-21-17
1630,PSE_2003_LFS_v01_M_ILO,"Labour Force Survey 2003","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2003,2003,Sep-21-17,Sep-21-17
1629,PSE_2002_LFS_v01_M_ILO,"Labour Force Survey 2002","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2002,2002,Sep-21-17,Sep-21-17
1628,PSE_2001_LFS_v01_M_ILO,"Labour Force Survey 2001","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2001,2001,Sep-21-17,Sep-21-17
1627,PSE_2000_LFS_v01_M_ILO,"Labour Force Survey 2000","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",2000,2000,Sep-21-17,Sep-21-17
1626,PSE_1999_LFS_v01_M_ILO,"Labour Force Survey 1999","Occupied Palestinian Territory","Palestinian Central Bureau of Statistics",1999,1999,Sep-21-17,Sep-21-17
